367	A	Stone is fighting [SEP] Stone is an inanimate object .	Stone can't act on its own.	Stone is made up of elements.	stone is very hard.
368	C	He flew a car. [SEP] Cars cannot fly .	airplanes are usually purple and cars are usually pink	airplanes cannot drive cars	An airplane can be flown and a car can be driven.
369	C	Tom charged it with wood. [SEP] Wood is not a source of energy .	Wood is a material.	Wood will deform.	Wood does not provide electricity.
370	C	Dogs like catching mice [SEP] Dogs are much bigger than mice .	Many people have a cat and a dog at home.	Mice and dogs are animals.	Rats and cats are natural enemies
371	C	I like people who are irritable with me. [SEP] People who are irritable with others are not liked .	There are many irritable people in the world.	I get very irritable when others are late.	An irritable person can be very disgusting.
372	A	The astronauts went to the sun. [SEP] The sun is too far away to go to .	The sun is far too hot to get close enough to land on.	The sun is a star.	The sun is bigger than the moon.
373	C	An exercise someone can do is sleeping [SEP] Sleeping is not exercise .	One person is found sleeping in a rest room	One is doing exercise while others are sleeping	While sleeping one is at complete rest
374	A	Antss are mammals. [SEP] Ants are insects .	Ants are egg-laying animals.	Ants are insects	Ants contain many varieties.
375	A	Boats sail on the sand. [SEP] Sand is not a solid substance	Boats can not sail on sand as it is solid.	Both boats and sand are at the beach.	You can not swim in sand.
376	A	French people don't eat sugar because they are too spicy [SEP] Sugar is not spicy .	"Sugar is sweet, not spicy"	Sugar is accepted by French people	Sugar is not healthy if one eat too much of it
377	A	She put her giraffe into her backpack. [SEP] A giraffe is too big to fit into a backpack .	A giraffe is too large to fit into a backpack.	A giraffe's neck is too long to zip up a backpack.	"A giraffe has fur, but books are smooth."
378	C	The ice will freeze when the sun shines on it. [SEP] The sun shines on the ice .	The ice will freeze harder if you lower the temperature.	It feels comfortable when the sun shines on the face.	The temperature will rise when the sun shines and the ice will melt when the temperature rises.
379	A	Humans can survive on Mars [SEP] Mars is not suitable for human habitation .	Mars does not have the conditions for human existence	Mars does not have the oxygen needed for human survival	Mars does not have the water needed for human survival
380	A	guns are beneficial for human [SEP] Guns can hurt people .	guns are deadly for human	guns are made from iron	human can use gun to shot
381	B	A rabbit can run. [SEP] Rabbits can t run .	Rabbits' legs are shorter than horses' .	"Rabbit can only jump, but not run."	Rabbits don't have as much power as horses.
382	B	She was eating a chair [SEP] Chairs are not edible .	an ice cream is softer than a chair	"Ice cream is eatable by human beings, chairs are not"	a chair cannot eat an ice cream
383	B	I find a spaceship in the soup [SEP] Spaceships are too big to fit in soup	they stored some soup in the spaceship	spaceship stays in the space not soup	astronauts in spaceship drink soup with special equipment
384	B	Joseph ordered a fridge at the bar [SEP] A fridge is not sold at a bar .	The bar is circular and the fridge is rectangular	One does not order a fridge at a bar	The fridge is usually served hot
385	C	He drank a full glass of bleach [SEP] Bleach is toxic to human body	Bleach is normally transparent and the lemonade is very citric	Bleach is more expensive than lemonade.	Bleach is used to clean not as a drink for humans
386	A	he was polishing his watch with shoe wax [SEP] shoe wax is not used to polish watches	shoe wax is used to polish shoes	Watch cannot melt while shoe wax can melt	Watch does not smell while shoe wax will smell bad
387	C	He is playing badminton with dolphins [SEP] Dolphins are not used to play badminton .	Dolphin is too tired to play badminton	Dolphins prefer the ball to badminton	Dolphins can't play badminton in most cases
388	C	Apples are bad for people's health [SEP] Apples are a good fruit for our health .	some healthy people like eating apples	overripe apples taste bad and are not healthy	Apples contain elements that are good for you
389	A	Tom has bought a car which has six rooms [SEP] A car does not have rooms	Usually a car cannot have many rooms	Most cars run on four tyres	Someone should drive a car to keep moving
390	C	The farmer milked the chicken. [SEP] Chickens are not milked .	A chicken produces eggs.	A cow is larger than a chicken.	A chicken does not produce milk..
391	A	The subway was too crowded to enter in the midnight [SEP] Subways are not closed at midnight .	There are very few people take subway at midnight	Subway is a convenient way to travel to another place in the city	Some cities require security check when entering subway
392	C	I'm having haircut at the firefighter's [SEP] Firefighter s do not cut hair .	Firefighters are usually male	Firefighters' salary is not extremely high	Firefighters' job is putting out the fire and save people
393	A	My mechanic gave me the last dose of the injection yesterday. [SEP] Mechanics do not give injections .	A mechanic is not a medical personnel and cannot give anyone an injection.	Mechanics are usually employed by garages and workshops whie a doctor by clinics and hospitals.	Mechanics work on machines and not on human bodies like the doctors.
395	A	My brother goes to school with firecrackers on his back. [SEP] firecrackers are not used to carry on a back .	"If you go to school with firecrackers on your back, the school will not let your brother in."	Firecrackers are red.	Firecrackers are made of gunpowder.
396	C	Electric lights are used to see sun during night [SEP] The sun is not visible at night .	People cant look into the sun with naked eye	Most people are afraid to walk on night	It is impossible to see sun at night
397	C	They ate a cigarette in the afternoon [SEP] Cigarettes are not edible .	They can smoke a cigarette in the afternoon	They can eat a cake with a cigarette shape in the afternoon	Cigarettes are not edible
398	C	Her computer completed work on her. [SEP] A computer cannot complete work on a human .	computer are usually purple	computers cannot eat	One can complete work on a computer but a computer cannot complete work on a person.
399	C	Mice like to hunt cats [SEP] Cats are larger than mice .	Cats don't taste good to mice	Cats and mice don't live in the same places	Cats are predators and mice are prey
400	C	he enjoys traveling all over the universe [SEP] the universe is too big to travel all over	he can travel to the universe by rocket	it will cost a lot of money to travel the universe	the universe is too big to travel all over
401	C	The children went bungee jumping after their test. [SEP] Children do not bungee jump after their test .	Bungee jumping can be dangerous.	Tests can be stressful for children.	Children are too young to bungee jump.
402	A	Squirrel will make a store of leaves for the winter [SEP] Leaves are not stored in a squirrel s store .	Leaves don't bring enough nutrition to squirrels in winter	squirrels will store food for the cold winter	there are few leaves on the branches in the winter
403	A	toothbrush is baked. [SEP] Toothbrushes are made of wood and not baked .	Toothbrushes are manufactured by industry	toothbrush cleans the mouth.	Toothbrush is a common tool
404	C	one trash can will be for rain [SEP] Rain is not in trash cans .	rain is very common on Earth	there are trash cans on the street	trash can contains rubbish not rain
405	B	Their spirit sounds pretty good [SEP] Spirit is not a word to describe a sound .	Spirit is the thing that bring man together	Spirit is not a kind of sound	Spirit is the mental power of each individual
406	A	Jack likes cooking dishes in his garden [SEP] You can t cook in a garden .	no one can cook in the garden	there are many flowers in the garden	Jack is good at cooking dishes
407	C	A restaurant provides access to medical care. [SEP] A restaurant does not provide medical care .	There are't doctors in the restaurant.	The restaurant can't diagnose patients.	"A restaurant provides food, not medical care."
408	A	I drove my car into my hand luggage. [SEP] Hand luggage is a small vehicle not a car .	A driven car is lager than a hand luggage.	A house garage is built while a hand luggage is made.	Hand luggage is smaller than a house garage..
409	B	Buy mud so we can make the chocolate cake [SEP] Mud is not edible .	Mud and chocolate are usually the same color	Mud is no eatable and should not use for cooking	That pile of mud looks like a chocolate cake
410	B	Cement contains protein [SEP] Cement is made of calcium and hydrogen .	Cement is a building material	Cement does not contain amino acids	Cement needs mixing
411	C	He charged his phone with a flower [SEP] Flowers do not provide energy for charging phones .	charger is scentless while flower has a refreshing scent	charger does not produce oxygen while flower does	flower does not have wires or electrical capability
412	A	dad can drive two cars at the same time [SEP] no one can drive two cars at the same time	human beings can't be separated	some people like driving cars	each car has a separate engine
413	B	I drank glass this morning. [SEP] Glass is not a liquid	Glass doesn't taste good.	Coffee is drinkable and a glass is an object that cannot be consumed.	Glass is unhealthy for you.
414	B	She cut up a blanket. [SEP] Blankets are too soft to be cut up .	Blakents do not like to be cut up.	Blankets should stay whole.	Watermelon is red and the blanket is white.
415	C	we can design pictures with an earphone [SEP] earphone is used for listening to music	some earphones are more expensive than some pictures	we can appreciate pictures when we use earphones	we can only listen to sounds with an earphone
416	C	suit is a good quality of a person [SEP] suit is not a good quality of a person	a person with nest suit is usually popular	People need to have good qualities and wear in a nested suit	suit is not a quality of a person
417	B	Tom feels hot in winter [SEP] Winter is a cold season .	Tom wears many clothes in winter	people usually don't feel hot in winter	the sun is shinning and hot in winter
420	B	He announced the time according to the roof in the church [SEP] A roof is not used to tell time .	Roof helps to structure a building	Roof don't give time	Roof is harder to build than other parts of a house
421	A	Tom just went to Mars for a tour [SEP] Mars is not a place to visit .	Mars is so far away	Mars is a planet	Mars has no oxygen
423	C	"When you feel cold, you should cut down on clothes. [SEP] Wearing clothes will make us feel warmer ."	she did not wear enough clothes so she felt cold today	she cut down on clothes because she did not feel cold	Fewer clothes will make it colder
424	A	he cooked chicken in the chair [SEP] Chairs are used to sit and cook food .	chair is tool used to sit	chicken has two legs while chair has four legs	chair is made of plastic while chicken is a bird
425	C	Joe was late to work becasue he missed his wife. [SEP] Missing his wife is a common occurrence .	Joe does not get along with his wife.	Joe's wife is home with Joe.	Missing one's wife does not cause one to be late.
426	B	He filled water in a pen [SEP] Water cannot be filled in a pen .	Pen comes in different color and water is colorless	Pen is an object used to write and cannot store water	The cost of pen ranges from cheap to costly
427	B	My sister eats wood with dinner. [SEP] Wood is not edible .	Wood is usually brown and has splinters.	Wood is not edible by human beings.	My sister cannot consume wood.
428	C	he went to the school to deposit a sum of money [SEP] school does not have a bank	students take money to their school to pay the tuition fee	building a school costs a lot of money	the school has no place to save money
429	C	susan uses his bike to call john. [SEP] Bikes don t have cellular capabilities .	the bike is bigger than the mobilephone.	maybe susan can't ride a bike.	the bike don't have call function.
430	A	He handed the phone to an otter. [SEP] Otters cannot use phones .	Otters don't talk.	Phones aren't waterproof.	Otters don't know what phones are.
431	B	He checked his sunglasses to see the time. [SEP] Sunglasses don t tell time .	Sunglasses doesn't work as a watch unlike reading glasses.	One can not check the time from their sunglasses	Sunglasses are not the right size.
432	A	Drink more wine when you feel thirsty. [SEP] Wine is not a liquid that you can drink .	wine is not as good as water when you feel thirsty.	you feel thirsty you only drink wine.	you are not thirsty enough to drink wine.
433	B	a cat usually can fit into a pop-top can [SEP] Cats are too big to fit into a pop top can .	a cat shouldn't drink soda from a pop-top can	a pop-top can is too small for a cat to fit into	the material of a pop-top can is harmful to a cat
434	A	We must try our best to increase the likelihood of war. [SEP] It is not wise to increase the likelihood of war by increasing the likelihood of	The outbreak of war has done great harm.	we can not eliminate the likelihood of war	we must try our best to increase safety consciousness during the war
435	B	An actor wear a toaster. [SEP] Toasters are not clothing .	Toasters are not in fashion.	Toasters are not clothing	Toasters are too hot while costumes are not.
437	C	He rang the lamp. [SEP] Lamps do not ring .	A lamp is a light source.	A doorbell is a button.	A lamp does not make sound.
438	A	He likes to eat water. [SEP] Water is not a food .	He cannot eat water because water is not a solid.	Water is clear while his tongue is pink	Water can fit in anything.
439	B	Do not wash your hands before eating [SEP] You need to wash your hands before eating .	Wash your hands after eating	"Hands are germy, so wash your hands before eating"	Always wash your hands to kill germs before sleeping
440	C	He deposited money in the restaurant [SEP] Restaurants do not have money	Restaurant is crowded and has no space	Restaurant needs table reservation	Restaurant is not finance institution
441	A	he is eating a huge volcano [SEP] Volcanos are not edible .	human cannot eat a volcano	some people cook food near a volcano	human eats three meals a day
442	B	Jane applied llamas on her luscious lips. [SEP] Llamas are animals and cannot be applied to lips .	"Llamas tend to be grey or white, while lipstick can come in many colors."	Llamas are animals.	"Jane cannot lift a 440 pound llama, but she can lift a 290 pound llama."
443	C	Cleaning your monitor can cause your fingers to bleed. [SEP] Cleaning a monitor does not cause fingers to bleed .	Cleaning your monitor doesn't involve your hands.	"You clean your monitor with a lampshade, which can't cut you at all."	There is no reason cleaning your monitor would cut your fingers in any way.
444	C	Playing basketball requires a table tennis racket [SEP] Basketball requires hands not hands	Playing basketball takes a lot of energy.	Playing basketball requires a court.	Playing basketball requires hands not table tennis rackets.
445	C	Animals prepare their food using photosynthesis metod [SEP] Animals do not use photosynthesis to prepare their food .	Animals doesn't have chlorophyll to prepare their food	Animals can't eat stone	"Animals depends on plants, plants eating animals  for food"
446	C	The teacher sent the rainwater to the class using e mail. [SEP] Rainwater is a solid and cannot be sent through e mail .	Teachers can send students almost anything.	Homework can be written down using paper and writing utensils.	Rainwater cannot be sent digitally.
447	B	I grind kidney beans to prepare a cappucino [SEP] cappucino is made from kidney beans .	kidney beans are dark red	kidney beans are no part of a cappuccino	"for breakfast I want a cappuccino, and for lunch kidney beans"
449	A	cows produce juice [SEP] Juice is produced by fruits and vegetables .	cows can't produce juice	many children like juice	cows are in white and black color
450	B	A chopsticks is a tool for learning and remembering [SEP] Chopsticks are used for eating not for learning .	Chopsticks cannot be used for memory and learning	Chopsticks are tableware rather than learning utensils	Chopsticks as a tableware can be convenient for people to eat
451	C	We drove the airplane on the highway. [SEP] Airplanes are not driven .	An airplane is faster than a car.	Many people like to fly in a plane.	An airplane flies in the air.
452	C	The little girl who forgot to bring a coat shivered in the warm [SEP] Warm weather will make you shiver .	The coat can keep the little girl warm	do not forget to bring a coat when you leave the warm room	Warm weather doesn't make one shiver
453	B	You may see a cat flying in the sky [SEP] Cats cannot fly .	Cats are smaller than the sky	Cats can't fly without wings	The cat has not been to heaven
454	B	You are likely to find a plant in your body. [SEP] Plants grow in the soil and not in the body .	The parts of a plant used as food aid in strengthening the human body.	Plants cannot grow in a body.	Tribal people wore plants on their body to cover themselves.
455	B	The shark has hunted the zebra in the jungle. [SEP] The zebra is in the desert .	The shark cannot talk to the zebra in the jungle.	The shark lives in the sea and the zebra in the jungle.	The shark is grey and the zebra white and black.
456	C	Crying is an easy form of exercise. [SEP] Crying is a form of exercise .	Crying can help relieve pent-up emotions.	Many people don't want other seeing them cry.	Crying is not a form of exercise.
457	A	she put gloves on her feet [SEP] gloves are for hands	gloves do not fit feet	gloves are clothing and feet are body parts	gloves are good for cold weather
458	B	"when somebody is sad ,he will laugh [SEP] People usually don t laugh when they are sad ."	many people like to laugh	laugh express happiness	laugh is an action
459	C	People should drive after being drunk [SEP] Drunk driving is dangerous .	Most countries in the world have harsh laws aimed at penalizing drunk driving.	People who commit drunk driving should be severely punished.	"Drunk driving causes traffic accidents, which affect the personal safety of pedestrians and drivers."
460	A	Most products are tax-free [SEP] Most products are taxed	A government needs tax to operate	Some governments steal their civilian's privacy	Some governments have personal worship
461	B	it shines cats and dogs outside [SEP] cats and dogs are animals and cannot shine .	it' so shinny that we can see cats and dogs clearly	shining cats and dogs does not make any sense	"it shines cats and dogs, but doesn't shine people"
462	C	She used pickles to make the banana bread. [SEP] Pickles are not used to make banana bread .	Because pickles are green and bananas are yellow.	Pickles cannot fit in the oven.	Pickles are not an ingredient to make banana bread.
463	B	the officer helped the bankrobber to escape [SEP] Officers are not criminals	an officer can't use a gun	an officer's job is to stop a bankrobber	an officer cannot use any form of violence to stop a robbery
464	A	We can take the train for free. [SEP] The train costs money to ride .	It takes money to buy tickets by train.	Trains are a very convenient and fast means of transportation.	There is no free lunch in the world.
465	A	He danced on the spoon [SEP] Spoon is a utensil for eating food .	Spoon is an utensil	Spoon is not flat	He does not like spoon
466	C	There's not enough water in outer space for us to breathe. [SEP] There is enough oxygen in outer space for humans to breathe .	There isn't enough water in outer space for us to drink.	We cannot survive in outer space if we can't breathe.	"If you breathe in water, you will choke."
468	B	People put on their raincoats before going to bed [SEP] People don t wear raincoats at night .	We can buy raincoats in the mall after sleeping	People usually wear raincoats only when it rains	It's nice to sleep on rainy days
469	A	"She thinks the milk is too iced, so she puts ice in it. [SEP] Putting ice in milk will make it colder ."	Putting ice into the milk will only make it more iced.	Eating too much iced food is bad for your stomach.	Some people like to put ice into their coffee.
471	A	The pitcher threw dynamite to the catcher. [SEP] The catcher would catch the dynamite .	A dynamite is too dangerous to catch	"A dynamite is thin, a baseball is fat"	A dynamite flies away when caught
472	C	He threw the bull [SEP] Bulls are animals and cannot be thrown .	ball and bull have similar pronounciation	bull is not something people play with	bull cannot be thrown by person
473	C	The body can only sweat through the tongue [SEP] The tongue is the place where sweat comes in .	We often sweat after exercises	The tongue is a part of our body	Sweat glands are distributed all over the surface of the skin
474	B	I wear a pair of gloves on my head. [SEP] Wearing gloves on the hands is illegal .	Gloves are knitted with wool and the head is covered with hair.	Gloves are hand protectors and cannot be worn on the head.	Gloves are soft and the head is hard.
475	B	he took his bike to a vet [SEP] a vet treats animals not bikes	There are many bikes while few vet in the city	a vet treats animals and bike is not an animal	bike runs on fuel while vet eats food
476	A	The man ate a cave. [SEP] Caves are not food .	A cave is not food.	Animals can sometimes find food in a cave.	You can eat food in a cave.
477	A	I drank a lot of oil after strenuous exercise [SEP] Oil is not a drink	drinking oil has no effect on relieving fatigue after exercise	burning the oil can provide energy for the machine to exercise	we may burn some oil in our body during strenuous exercise
478	A	You are likely to find rivers in a library [SEP] rivers are not found in libraries	rivers are much bigger than books	rivers are usually made of water while books are usually made of paper	a river can flood a library
479	A	a gun can be used for feed people [SEP] gun is not used for feeding people	no one use gun for feed people	we can kill animals with gun and feed people	we can feed the gun with loading bullets in it
480	C	The car is in the backpack [SEP] A car is too big to fit in a backpack .	Pencil can have any color while cars are usually black	A pencil cannot drive a car	A car is much bigger than a backpack
481	C	Those students skipped the class to learn linear algebra in the internet cafe [SEP] Internet cafes don t teach linear algebra .	It's not good for students to skip their classes	Linear algebra is not easy to learn	Internet cafe is the place for playing computer games
482	A	cellphones make nice pets. [SEP] Cellphones are not pets .	A cellphone cant be a pet.	Dogs and cellphones can have different colours.	A dog cannot eat a cellphone.
484	B	my brother is wearing a beautiful skirt [SEP] Boys do not wear skirts .	I don't have a brother	boys always don't wear skirts	my brother can't afford a skirt
485	A	A steering is used to refill vehicle [SEP] Steering is used to steer the vehicle	Usually there is no need of steering to get refuled	All cars have steering in it	Fuels are necessary to drive a vehicle
486	B	The whole class passed the exam and the teacher is angry [SEP] The teacher was happy that the whole class passed the exam .	Passing the exams is the basic requirement for a student	The teacher should be happy when the whole class pass the exam	The teacher should be responsible for his or her students' performance in exams
487	B	"The more you eat, the smarter you get. [SEP] Eating doesn t make you smarter ."	Eating more than you need will make you fat.	Eating does not make you smarter.	"The smarter you are, the smarter you'll eat."
488	B	Man and monkey can communicate through language. [SEP] Monkeys cannot speak .	Communication can happen without language.	Monkeys can't understand human language and talk.	Man and monkeys have many similarities.
489	A	A popcorn machine makes sushi. [SEP] A popcorn machine is used for popcorn not sushi .	A popcorn machine makes popcorn and not sushi.	Sushi is often served with rice and popcorn with butter.	Popcorn is made from corn and sushi is made from fish.
490	C	My father praised me for indulging in games [SEP] Playing is not a good thing to do .	"Usually, people who addicted to video games can not perform well in school"	Parents should praise their children when they can get rid of games	Parents will not be happy to see their children addicted to games
491	B	Asia is an elephant. [SEP] Elephants are mammals .	Elephants are gray and Asia is not.	Asia is a continent.	Somewhere Asia was lost.
492	A	Watches are used to make call [SEP] Watches are used to tell time	Watches cannot make calls as cell phones	Watches are usually like circle while cell phones are rectangle	Watches cannot call cell phone
494	C	Some people has tiger as domesticated animals. [SEP] tiger is a wild animal	tiger and cat both are carnivorous	tiger are very dangerous animal	tiger are not a domesticated animals.
495	C	Wi-fi is not very helpful to people's lives. [SEP] Wi fi is a good way to connect with others .	Some people can't live without Wi-fi.	Wi-Fi is not helpful to people who don't own a phone.	"With wi-fi, people can work and chat online free of charge anytime, anywhere."
496	C	Biologists are sending rockets to the moon [SEP] Rockets cannot be sent to the moon .	Rockets are difficut to launch	The moon is too far for rockets to reach	Biologists are not very good at physics
497	C	He painted a portrait with a lamp [SEP] A lamp is not a painting tool .	The lamp is too wide to paint a portrait	The portrait is too dark to be painted with a lamp	No one paints portraits with a lamp
498	A	50 eggs were harvested from the humans. [SEP] Eggs are not harvested from humans .	Humans don't lay eggs.	Humans are alive and eggs are not alive.	"Eggs are white and round, humans are of different sizes and colors."
499	C	He rides a basketball to work. [SEP] Basketballs are not vehicles .	A basketball is round like a bicycle wheel.	A basketball and bicycle can both be used for outdoor activities.	No one rides a basketball.
500	A	The office rode a bike home. [SEP] An office is not a vehicle .	An office is an inanimate object.	The bike has two wheels.	An office does not have legs or feet.
501	C	Everyday he opens his shop and starts throwing dirt on the floor [SEP] Dirt will make the floor dirtier	Floors are usually clean and he wanted to change the style and make it dirtier	Customers wouldn't come back to a shop with dirty floors.	"When opening the store, he would want the floors as clean as possible"
502	A	Everyone dresses up as ghosts for Halloween [SEP] People dress up as ghosts for Halloween .	People dress up in lots of costumes besides just ghosts for Halloween	Ghosts say "boo" and Halloween can't talk	Halloween is black and orange and ghosts are white
503	B	He ordered a cat sandwich for lunch. [SEP] Cats are not food .	Cats and chickens are both animals.	People do not eat cats.	Cats don't taste as good as chicken.
504	A	people like to smoke trees [SEP] Trees are not smoked	no one smokes trees as smoking thing .	trees can be burn and have a smoke like cigarettes	trees' shapes are like cigarettes but much bigger
506	B	You can see the sun when you are dark [SEP] The sun is out in the day .	The sun sets before the dark	No sun at night	The night covers the sun
507	C	He put pudding in the car seat [SEP] Pudding would not fit in a car seat .	pudding is brown while children are tan	pudding belongs in two tubs	pudding will slide off the car seat
508	B	Huge glaciers can be seen at the equator. [SEP] The equator is too hot for glaciers to grow .	The Titanic sank because of hitting a glacier.	The equator is so hot that glaciers can't exist.	Many tropical fruits grow in the equatorial region.
509	A	I am afraid of floating while swimming [SEP] Floating is a place where we can t feel comfortable .	Floating is a comfortable position and need not be afraid of it	Even people who know swimming gets drowned sometimes	Underwater swimming can be difficult than floating on top of water
510	B	he drives his ship on the road [SEP] Ships are in water .	the ship is lack of fuel oil	a ship can't move without water	he parked his ship at the dock
511	A	The boy happily chewed a piece of glass. [SEP] Glass is too hard to chew .	Glass is too hard to be happily chewed.	Glass is the material windows are made of.	Most types of glass are transparent.
512	A	Cars purify the air [SEP] Cars pollute the air	Cars pollute the air	Car is an industrial product	car has a lot of materials.
513	B	Couches are for eating [SEP] Couches are not edible .	Couches are too big to eat	Couches are inedible	Couches don't taste good
514	A	I feel my tears when I'm laughing [SEP] Tears are not a form of emotion .	people rarely has tears when laughing	I laugh when I'm happy	people's tears taste salty
515	A	He took out a tub of ice cream from the oven [SEP] Ice cream would melt in the oven .	"Ice cream should be stored in a cool place like a fridge, not in the oven"	Both the oven and fridge belong to home appliances	You can eat ice cream but not the oven
516	A	He grabbed a dinosaur from the doll machine [SEP] Dinosaurs are extinct .	Dinosaur is extinct	Dinosaur is living on the land	The power of dinosaur is very large
517	C	I saw clouds floating in the sea. [SEP] Clouds can t float in the sea .	A cloud in the sky is a condensation of water vapor in the atmosphere.	There are some boats floating on the sea.	"Clouds do not appear in the sea, but in the sky."
518	A	Bob twisted the screw with pliers. [SEP] Pliers are for cutting things .	Pli'er's and screw do not match	pliers are hardware gong'ju	Pliers have a lot of brands.
519	A	The woman drank the dog urine past its expiration date. [SEP] Dog urine is not a drink .	Most people do not drink dog urine and dog urine has no labeled expiration date.	The woman wasn't thirsty so she wouldn't have drank anything at all.	The dog urine was probably yellow.
520	B	he bought a book to eat [SEP] Books are not edible .	There are many books getting published every year	book is not an eatable thing	Books are sold by many vendors across the city
521	C	The concrete will grow around the plants. [SEP] Concrete is a solid and cannot grow .	Concrete is used to pave parking lots.	Plants consume carbon dioxide in order to produce oxygen.	"Concrete cannot grow, but plants and grass can."
522	A	John plays the milk. [SEP] Milk is not a musical instrument .	Milk is a liquid not an musical instrument.	Milk is the same color as most of the piano keys.	Milk needs to be kept cold
523	C	The gun made laughing noises when he fired it [SEP] Guns do not make laughing noises .	only happy people make laughing noises not mean guns	guns cant yell or talk	Guns don't make laughing noises
525	B	Human lives on the moon [SEP] The moon is not suitable for human habitation .	Some humans have ever reached the moon	There is no environment suitable for human habitation on the moon	It takes a long time for people to reach the moon
526	A	Grandma wraps an airplane into the dumplings [SEP] An airplane is too big to be wrapped in a dumpling .	The plane is too big	The speed of the plane is very fast	The plane is expensive
527	A	The computer caught itself [SEP] Computers are inanimate objects .	A computer is an inanimate object	The computer could not react in time	The computer jumped on purpose
528	B	the baby put elephant in his mouth [SEP] baby cannot put elephant in his mouth	baby has hair in head while elephant has very less hair	baby cannot lift elephant and elephant does not fit into baby's mouth either	elephant has tail while baby does not have tail
530	C	If you want to apply for a job then you should have a dog. [SEP] Dogs are not jobs .	a dog is dangerous for someone.	a dog may bite the resume.	a dog can't help you when you apply for a job.
531	A	If you want to stay healthy then you should eat more red meat [SEP] Red meat is not healthy .	"If the red meat is eaten too much, it will cause harm to the body"	People don't need to eat a lot of red meat in their daily life	"In modern society, more and more people do not like to eat red meat"
532	A	I keep the food in the microwave oven. [SEP] Microwave ovens are used for heating not for cooking .	Microwave ovens are electrical appliances for heating food.	A microwave oven and a dishwasher are domestic appliances.	Food should not be kept in dishwashers.
533	A	the airline had been screening pets on X-ray machines [SEP] pets are not screened by airlines .	pets are checked by human not X-ray machines in airport	there are X-ray machines in hospitals	some people bring their pets to the airport
534	C	He plays cricket in the swimming pool [SEP] You can t play cricket in a swimming pool .	Cricket is played by two teams while people swim in the swimming pool	Swimming pool cannot play cricket	Cricket cannot be played in swimming pool
536	C	Cloud is floating in the water [SEP] Clouds are not found in water .	We can see the reflection of the cloud in the water	Water is transparent but the cloud is white	Clouds are formed by moisture in the air
537	C	When was the horse built? [SEP] Horses are not built .	building a shed for horse is not easy.	he built a shack to rise his horse.	horses cannot be built.
538	A	Driving is good for the environment [SEP] Driving can cause pollution	Driving is not conducive to the environment	Driving isfast	Driving consumes energy
539	A	Iron Bars are flimsy and light [SEP] Iron is very heavy .	Iron is a dense metal that is still used today to build structures	Iron is similar to spaghetti and some people consider it a delicasy	Iron bars contain oxygen inside of them thus making them weight light enough to throw at someone
540	A	The dog was chasing his wings [SEP] Dogs do not have wings .	Dogs do not have wings	Dogs have just a tail but birds have wings and a tail	Dogs don't make their homes in trees
541	C	we do our math test in the bathroom [SEP] bathroom is for taking showers	we can take a shower in a bathroom	math test is difficult for some students	no one does math test in the bathroom
542	C	"A termite should be determined, but must know when to let go [SEP] Termites are inanimate objects and cannot be determined ."	Termites eat wood. People eat food	"A person can do many things, most insects do the same things"	"From what we know, a person can feel things but a termite is an insect that acts on instinct."
543	C	He is posting mountains. [SEP] Mountains are not physical objects .	Mountains are formed by crustal movement.	Mountains have many climates.	mountains are too big to mail.
544	A	People use dirt to shower. [SEP] dirt is not a shower material	Using dirt to shower would eliminate the purpose of showering.	Dirt is usually brown and soap is usually white.	People also use wash cloths to shower.
545	C	we humans live on Mars [SEP] Mars is not a suitable place for human habitation .	Mars goes around the sun	the shape of Mars is like sphere	Mars lacks the conditions for human survival
546	B	She put on a walrus. [SEP] Walrus is a animal and cannot be put on .	Walruses have tusks.	A walrus is an animal and cannot be worn.	A walrus can swim.
547	B	"compared to the ant, we're so small in scale [SEP] Ants are much bigger than humans ."	the ant itself is so small in scale	we're much bigger than the ant in scale	the small in scale of the ant is its weakness compared to us
549	C	Jhone have a pet tiger [SEP] Tigers are wild animals and not pets .	both tiger and cat are carnivorous	tiger have lack strips all over it body	Tiger cant be a pet its a wild animal
551	A	drinking coffee makes him sleepy [SEP] Coffee is a drink that you can t drink .	drinking coffee won't make one sleepy	my brother likes drinking coffee at night	he won't sleep well for drinking much coffee
552	A	He drank a glass of gasoline. [SEP] Gasoline is toxic to humans .	Gasoline is not a beverage.	Cars need gasoline to run while humans need beverages to survive.	Both beverages and gasoline are in liquid form.
553	C	he ate a entire bicycle [SEP] Bicycles are not food .	"apples are usually red, bicycles don't have a specific colour"	an apple cannot ride a bicycle	Bycicles are not edible
554	B	Eating too much makes people slim. [SEP] Eating too much causes people to gain weight .	"he eats too much every day, but also want to be slim."	Eating too many causes great storage of fat.	some slim people also eat too much every day
556	B	After babies are born they breath amniotic fluid [SEP] Amniotic fluid is not a normal breathing gas .	Babies get nutrients through amniotic fluid	Amniotic fluid only exists in the mother's body	Amniotic fluid is rich in nutrients
557	B	He rode a pineapple. [SEP] Pineapples are fruits that cannot be ridden .	Pineapples are fruit.	Pineapples do not move.	Pineapples are tropical.
558	C	Polar bear is a bear with white fur that lives in the tropics. [SEP] Polar bears live in the arctic .	some animals living in the tropics also will have white fur	there are many polar bears and tropics in the world	"The preferred habitat of polar bears is the annual sea ice covering the waters, so they cannot survive in the tropics."
559	C	a book contains many libraries [SEP] A book is not a unit of measurement .	someone goes to the library to read books	there are many books and libraries in the world	a book is smaller than a library
