1836	B	my neighbors were causing a lot of noise so I opened my windows [SEP] I so opened my windows	it is not polite to make noise at night [SEP] it is not polite [SEP] it make noise	Opening the windows would only let more noise come in [SEP] 	opening the window will let the fresh air in [SEP] air opening window
1838	A	She foot was on the steering wheel [SEP] She foot was on steering wheel	She has to use her hands to control the steering wheel instead of the feet [SEP] She use her hands	Hands and feet cannot control the steering wheel at the same time [SEP] feet can not control steering wheel	It is not allowed to put your feet on the steering wheel [SEP] It put feet on steering wheel
1839	B	Many people live on Mars. [SEP] people live on Mars	Mars does not have good weather. [SEP] Mars does not have weather	Mars cannot sustain life. [SEP] Mars can not sustain life	Mars is much bigger than Canada. [SEP] Mars is bigger
1840	C	Mobile phones cannot be used to take a video. [SEP] Mobile phones can not can not used [SEP] Mobile phones take video	It's a video about a mobile phone. [SEP] It 's video about mobile phone [SEP] It has video	People who love taking a video usually own a mobile phone. [SEP] People usually own phone	Mobile phones have a camera that can take a video. [SEP] Mobile phones have camera
1841	A	He eats from a gasoline bowl [SEP] He eats from gasoline bowl	Gasoline is toxic for humans and is not edible [SEP] Gasoline is toxic for humans	Gasoline can enter in a cereal bowl [SEP] Gasoline can enter in cereal bowl	Cereal and gasoline are both manufactured [SEP] Cereal are manufactured
1842	C	The strong odor of flowers terribly bothered the neighbors. [SEP] odor bothered neighbors	planting flowers everywhere will bother the neighbors [SEP] neighbors planting flowers	Now in the city, many people also like to grow flowers at home which can bring good odor. [SEP] people also like in Now city [SEP] many people grow at home [SEP] people grow flowers [SEP] people like grow	The odor of flowers doesn't cause discomfort to people. [SEP] odor does not cause discomfort to people
1843	B	a violin is used for making pizza [SEP] violin making pizza [SEP] violin is used	violin isn't a good pizza flavor [SEP] violin is not pizza flavor	you don't need a violin to make pizza [SEP] you do not need violin [SEP] you make pizza	violin is usually bigger than pizza [SEP] violin is bigger
1844	C	He put a giraffe in his backpack. [SEP] He put giraffe in his backpack	Giraffes have spots, and backpacks can come in many patterns. [SEP] backpacks can come in many patterns [SEP] Giraffes have spots	A giraffe eats leaves, but a backpack does not grow leaves. [SEP] 	A giraffe would not fit in a backpack. [SEP] giraffe would not fit in backpack
1845	A	The hairdresser filled my brothers cavity [SEP] hairdresser filled my brothers cavity	a hairdresser does not work with teeth [SEP] hairdresser does not work with teeth	the hairdresser did not have a pair or scissors for the cavity [SEP] hairdresser did not have scissors	the hairdresser had a small chair for my brother to sit in [SEP] 
1846	C	Cooking gourmet meals is the number one way to make mistakes such as kitchen fires. [SEP] 	Cooking fires are a result of mistakes made in recipes. [SEP] Cooking fires are result	Gourmet meals and cooking are hazardous and should be avoided. [SEP] Gourmet meals are hazardous [SEP] cooking are hazardous [SEP] cooking be avoided	Kitchen fires, and or mistakes are not a direct result of cooking gourmet meals. [SEP] fires are direct [SEP] mistakes are direct
1847	C	The refrigerator is very light. [SEP] refrigerator is light	Refrigerators can keep food fresh. [SEP] Refrigerators can keep food fresh	the refrigerator is lighter than an elephant [SEP] refrigerator is lighter	The refrigerator weighs a lot. [SEP] refrigerator weighs lot
1848	A	he raised his hand as if to take off his car [SEP] he take off his car [SEP] he raised his hand	people do not wear car [SEP] people do not wear car	I knew nothing about the car or how to drive it. [SEP] I knew nothing about car [SEP] I drive it	people wear clothes [SEP] people wear clothes
1849	C	I made coffee with tea bags at my house today. [SEP] I made coffee with tea bags [SEP] I made coffee at my house [SEP] I made coffee at_time today	Coffee is always in a mug rather than a glass. [SEP] Coffee is in mug	Tea is better at noon when lunch is served rather than in the morning. [SEP] Tea is at better noon [SEP] lunch is when served	You can not make coffee from tea bags it's impossible. [SEP] You can not make coffee from tea bags [SEP] it has impossible
1850	A	An ant is smaller then an atom. [SEP] ant is smaller	Atoms are much smaller then ants. [SEP] Atoms are much smaller	Both atoms and ants exist on earth. [SEP] ants exist on earth	Both atoms and ants are small. [SEP] ants are small
1852	C	Fasten your seat belt after you drive [SEP] 	there are many rules to follow while driving, like fastening seat belts [SEP] 	A driver must know how to fasten the seat belt [SEP] 	The car won't start until the seat belt is fastened [SEP] car wo not start fastened [SEP] seat belt is fastened
1853	C	Augustine is a saint  He did live in the same time as we [SEP] He did live in same time [SEP] Augustine is saint	Augustine has a very good idea [SEP] Augustine has very good idea	Augustine made a great contribution to the prosperity of mankind [SEP] Augustine made great contribution	Augustine is a great man thousands of years ago [SEP] Augustine is great
1854	B	A vase is a tableware [SEP] vase is tableware	A vase is a cooker [SEP] vase is cooker	A tableware is for having meals but a case is for decorate [SEP] 	A vase is less been seen on table [SEP] vase is is seen
1855	A	the number of people who use magic is decreasing [SEP] 	human cannot use magic [SEP] human can not use magic	some people believe magic exists [SEP] 	the magic of nature is fantastic [SEP] magic is fantastic
1856	A	Dogs mainly heat through sweat glands [SEP] 	Dogs have very few sweat glands and can only use their tongues for heat dissipation. [SEP] Dogs have very few sweat glands [SEP] Dogs only use their tongues	Man dissipates heat through sweat glands [SEP] Man dissipates heat through sweat glands	sweat glands is one of the main organs in the body of the fog [SEP] main organs is in body of fog
1857	A	A left shoulder is part of a pie [SEP] left shoulder is part of pie	Shoulder is a part of the human body, not a food [SEP] Shoulder is part	A pie can be flavored with strawberry while a shoulder cannot. [SEP] pie can can flavored	A shoulder should not be eaten [SEP] shoulder should not should not eaten
1858	C	He didn't want to leave from inside his mailbox. [SEP] He leave from from mailbox	Mail is delivered daily to the mailbox. [SEP] Mail is delivered	There are multiple companies that deliver mail. [SEP] 	Mailboxes are too small to fit inside. [SEP] Mailboxes are too small
1859	B	Cats are commonly kept as dogs. [SEP] Cats are commonly kept	Cats have 4 paws. [SEP] Cats have 4 paws	Cats and dogs are two different kinds of animals. [SEP] dogs are two different kinds of animals	Both cats and dogs are pets. [SEP] dogs are pets
1860	A	All students play with computers. [SEP] students play with computers	Some students use their computers for work too. [SEP] students use their computers	Students don't have their own computers. [SEP] Students do not have their computers	Students don't know how to use a computer. [SEP] 
1861	C	she used stick to cut fish [SEP] she cut fish [SEP] she used stick	stick is used to catch fish [SEP] stick is used [SEP] stick catch fish	fish is available in rivers [SEP] fish is available in rivers	with stick fish can not be cut [SEP] 
1862	A	Nobody goes to Joe's Pub becasue its too crowded. [SEP] Joe to Pub becasue	If nobody went to Joe's Pub then it wouldn't be crowded. [SEP] it would not would not crowded [SEP] nobody went to Joe 's Pub	Some people like crowded pubs. [SEP] 	Some people like empty pubs. [SEP] 
1863	B	if you're busy now, I'd like to ask you some questions [SEP] I 'd like busy now [SEP] you 're busy now [SEP] I ask you [SEP] I ask questions	when people are busy with their work, they will give better responses to questions [SEP] they will give responses [SEP] people are busy	people will spare time with others only after they finish their business in most situations [SEP] people will spare time with others	the questioner think he is supposed to ask those questions at the same time to save both time [SEP] 
1864	C	she ate a brick [SEP] she ate brick	bricks are not tasty [SEP] bricks are not tasty	bricks are too red to be eaten [SEP] bricks are too red [SEP] bricks be eaten	bricks cannot be eaten [SEP] bricks can not can not eaten
1866	B	I sweated a lot and my body was fresh and clean. [SEP] my body was fresh [SEP] lot was fresh	High temperature can make people sweat a lot. [SEP] people sweat lot	Sweat does not make the body clean. [SEP] Sweat does not make body clean	Bathing can clean up the sweat. [SEP] Bathing can clean up sweat
1867	B	Mobile phone can not make phone calls [SEP] Mobile phone can not make phone calls	Making phone calls can help us get connected with others [SEP] us get connected	Mobile phone has a calling function [SEP] Mobile phone has calling function	Mobile phones can take pictures [SEP] Mobile phones can take pictures
1868	C	The cat loves to sleep in the boxing ring. [SEP] cat sleep in boxing ring [SEP] cat loves sleep	Both the sun and boxing rings are warm. [SEP] boxing rings are warm	Cats love conflict. [SEP] Cats love conflict	Cats don't box. [SEP] Cats do not box
1869	B	I got a bad grade, so I am so happy [SEP] I am so happy [SEP] I got grade	People who studying hard sometimes also get a bad grade [SEP] 	When getting a bad grade, people will be sad but not happy [SEP] people getting grade	People who addicted to video games usually will get bad grades [SEP] People usually will get bad grades
1870	A	The Earth is the largest planet in the solar system. [SEP] Earth is planet in system	There are many larger planets than the earth in the solar system, such as the sun [SEP] earth is in solar system	The earth is in the solar system. [SEP] earth is in solar system	The distance between the earth and the sun is widely used in astronomy. [SEP] distance is widely used
1871	B	France is the most populated country [SEP] France is most populated country	France has a great natality rate [SEP] France has great natality rate	France has less habitants than China [SEP] France has habitants than China	France is becoming more populated than China [SEP] France is becoming populated
1872	B	A car is lucent [SEP] car is lucent	It's impossible to creative a lucent car [SEP] It 's impossible to creative lucent car [SEP] It has impossible	A lucent car is still a concept [SEP] lucent car is concept	The structure of car makes it is really hard to be lucent [SEP] it is really hard
1873	C	The police refused that person to get out of the train station since he can provide ID card [SEP] person get out of train station [SEP] he can provide ID card [SEP] police refused get [SEP] police refused person	Providing ID card is necessary in some places [SEP] 	Asking the citizen to provide ID card means the government is unstable [SEP] government is unstable	Providing ID card can prove one's identity [SEP] one 's identity Providing ID card [SEP] one has identity
1874	B	The baseball player made a touch down. [SEP] baseball player made touch	Football players play quarters while baseball players play endings [SEP] Football players play quarters [SEP] baseball players play endings	You can only make a touch down in football [SEP] You can make touch down in football	Baseballs are smaller than footballs [SEP] Baseballs are smaller than footballs
1875	B	That cow produces good gold. [SEP] cow produces good gold	It's confusing because cows do produce something that we want. [SEP] cows do produce something [SEP] It has confusing	Cows don't mine for gold. [SEP] Cows do not mine	A cow just chills in a field without opposable thumbs to do real work. [SEP] cow chills is in field [SEP] cow chills without opposable thumbs [SEP] cow do real work
1876	C	Snake is doing homework [SEP] Snake is doing homework	Snakes are cold-blooded animals. [SEP] Snakes are cold-blooded animals	Snakes are poisonous [SEP] Snakes are poisonous	Snakes have no hands to do their homework [SEP] 
1877	A	Birds usually eat vipers. [SEP] Birds usually eat vipers	Vipers are poisonous to birds. [SEP] Vipers are poisonous	Vipers are less common than pests. [SEP] Vipers are common than pests	Birds don't like eating vipers. [SEP] 
1878	A	Jack takes his spaceship to work [SEP] Jack takes his spaceship	spaceship is the special transportation that flies into space [SEP] spaceship is special transportation flies into space	spaceship is too expensive for a person to take [SEP] spaceship is expensive	taking a huge spaceship to work is so conspicuous [SEP] 
1879	A	A student teaches a teacher [SEP] student teaches teacher	A teacher has much more knowledge than a student [SEP] teacher has much more knowledge than student	A teacher has better shoes than the student [SEP] teacher has shoes than student	A teacher knows how to dunk correctly [SEP] 
1880	A	He got married to a buffalo. [SEP] He got married to buffalo	Humans marry humans and not animals. [SEP] Humans marry humans [SEP] Humans marry animals	Buffaloes are much bigger than humans. [SEP] Buffaloes are bigger than humans	A buffalo can't sign a marriage license. [SEP] buffalo ca not sign marriage license
1881	C	Car exhaust has no adverse effect on the atmosphere. [SEP] 	The use of a purification device can reduce the emissions of car exhaust. [SEP] use can reduce emissions of car exhaust	Human activities have a great effect on the atmosphere [SEP] activities have effect	Car exhaust has a variety of harmful gases [SEP] 
1882	A	She lives in a snow globe. [SEP] She lives in snow globe	A snow globe is too small for a person to live in [SEP] snow globe is too small person live in	Snow globes are tacky looking for her to live in [SEP] Snow globes are tacky looking	The glass around the snow globe would prevent her from going to the supermarket [SEP] glass would prevent her [SEP] glass going to supermarket
1883	B	you can live in a fireplace [SEP] you can live in fireplace	I live in a house that has a fireplace [SEP] I live in house	people will burn if they live in a fireplace [SEP] people will burn they live [SEP] they live in fireplace	fire which lives in a fireplace is warm [SEP] fire is warm
1884	C	The boy drives a semi truck [SEP] boy drives semi truck	A boy can ride in a semi truck [SEP] boy can ride in semi truck	A semi truck can transport toys for a boy [SEP] semi truck can transport toys for boy	Semi trucks can only be driven by adults [SEP] Semi trucks can can only driven
1885	C	When there is a conflict with a friend, it should be solved by fighting. [SEP] it should should solved [SEP] conflict is with friend	It's very normal for friends to clash with each other. [SEP] It 's normal friends clash [SEP] It has normal	Fighting is an illegal act in many countries. [SEP] Fighting is act in countries [SEP] Fighting is illegal	Fighting is likely to lose friends. [SEP] Fighting lose friends [SEP] Fighting is likely
1886	C	He dried his cloth in moonlight [SEP] He dried his cloth	Moon is in white color [SEP] Moon is in white color	Moon is in round shape mostly [SEP] Moon is in shape	Moonlight is generally cold [SEP] Moonlight is cold
1887	C	Fish will jump out of the water before stock plunge [SEP] Fish will jump before stock plunge [SEP] Fish will jump out of water	It is not common to see fish jumping out of the water [SEP] It is not common	There might be some signs before the stock plunge [SEP] 	Fish cannot be able to know when there will be a stock plunge [SEP] Fish can not can not able
1888	B	it is customary to offer a knife to guests [SEP] it is customary [SEP] it offer knife	the guest brought him a knife as a gift [SEP] guest brought knife as gift [SEP] guest brought him	people do not normally offer guests knifes [SEP] people do not offer guests	he found the knife to open the box from the guest [SEP] 
1889	C	Staplers punch holes in paper [SEP] Staplers punch holes	Staplers can't make holes [SEP] Staplers ca not make holes	Staplers are too hard to operate [SEP] Staplers are too hard	Hole punches punch paper, not staplers [SEP] Hole punches punch paper
1890	C	He called the banker to complain about the robbery [SEP] banker complain about robbery [SEP] He called complain [SEP] He called banker	Banker needs prior appointment [SEP] Banker needs prior appointment	There are many bankers in the city and all are busy [SEP] bankers is in city	Banker does not investigate about crime [SEP] Banker does not investigate about crime
1891	A	China is one of the smallest countries in the world [SEP] smallest countries is in world	China has the largest population in the world [SEP] largest population is in world [SEP] China has largest population	China is smaller than Russia [SEP] China is smaller	China is a country which has more than five thousand years of history [SEP] China is country
1892	B	A $100 dollar bill is worth the same as $1 bill. [SEP] $ 100 dollar bill is worth same as $ 1 bill	$100 dollar bills do not have a pleasing appearance like $1 dollar bills. [SEP] $ dollar bills do not have appearance	Although they are both identically sized pieces of paper a $100 bill still has more monetary value. [SEP] $ bill still has monetary value [SEP] they are pieces	The size of the pieces of paper that $100 dollar and $1 dollar bills are made from do not matter as much as how many digits are printed on the paper. [SEP] $ 1 dollar bills are made
1893	C	He goes to a bar to do fitness workout [SEP] He goes to bar [SEP] He do fitness workout	A bar is in the next building of gym [SEP] bar is in building of gym	A bar is expensive comparing to a gym [SEP] bar comparing to gym [SEP] bar is expensive	Bars serves alcoholic drinks and food [SEP] Bars serves food [SEP] Bars serves drinks
1894	A	He unlocked the door with his foot [SEP] He unlocked door with his foot	Foots cannot unlock any doors [SEP] Foots can not unlock doors	People wear shoes on their foot [SEP] People wear shoes	People will kick other's ass with their foot [SEP] People will kick other 's ass [SEP] other has ass
1895	C	.The hen of the ranch lays ducks [SEP] hen lays ducks	Chickens and ducks are egg animals [SEP] Chickens are egg animals	Chicken and duck have two legs [SEP] Chicken have two legs	Ducks and chickens are two species [SEP] chickens are two species
1896	C	The charging case can help your cell phone's engine last longer [SEP] case can help your cell phone 's engine	Vehicles usually have an engine [SEP] Vehicles usually have engine	Some engines are powered by battery [SEP] engines are powered by battery	Cell phones don't have an engine [SEP] Cell phones do not have engine
1897	A	He wrote a note with a microwave. [SEP] He wrote note	Microwaves do not have something with which to write. [SEP] Microwaves do not have something	Microwaves are usually black and notes are usually white. [SEP] Microwaves are usually black [SEP] notes are white	A microwave cannot wread a note. [SEP] microwave can not wread e. not
1898	A	A thief stole my eyes [SEP] thief stole my eyes	eyes is a part of our body,so it can't be stolen [SEP] eyes is part of our body [SEP] it ca not ca not stolen	I have two eyes [SEP] I have two eyes	I have lots of money [SEP] 
1899	C	Penguins live in the air. [SEP] Penguins live in air	You can see penguins on land when you are in the air. [SEP] You can see penguins in when air [SEP] You can see penguins on land [SEP] you are in air	Penguins have wings. [SEP] Penguins have wings	Penguins can't fly. [SEP] 
1900	A	People's hair will still be black when they get old [SEP] People 's hair will will black [SEP] they get old [SEP] People has hair	The melanin in hair decreases as the body ages. [SEP] melanin decreases as body ages [SEP] melanin is in hair	Hair dyeing can change the color of hair. [SEP] Hair dyeing can change color	Many things will change when people get old [SEP] people get old
1901	B	I like to golf in space with my friends [SEP] space is with my friends [SEP] I like to golf [SEP] I like in space	I do not have friends [SEP] I do not have friends	People cannot golf in space. [SEP] People can golf is in space	You cannot play poker and golf at the same time [SEP] You can not play poker at same time
1902	C	I love eating any pastry made with sand. [SEP] I eating pastry made with sand	Wheat are grown as plants while sands are deposits on earth and are not grown. [SEP] Wheat are grown as plants [SEP] sands are deposits	Wheats has a best before use date but sands does have such. [SEP] 	Sand cannot be eaten. [SEP] Sand can not can not eaten
1903	A	the dentist cleans my ears [SEP] dentist cleans my ears	the dentists' job is treat our teeth, not ears [SEP] our teeth ears	the dentists' teeth also need to be cleaned [SEP] dentists ' teeth need cleaned	the dentists' ears also need to be cleaned [SEP] dentists ' ears need cleaned
1904	C	Chinese pizza is well-known around the world [SEP] pizza is well-known	Chinese food is well-known around the world [SEP] food is well-known around world	That restaurant sells Chinese food and pizza [SEP] restaurant sells pizza [SEP] restaurant sells food	Chinese food does not include pizza [SEP] Chinese food does not include pizza
1905	A	The President is joker maker. [SEP] President is joker maker	The President does not make jokes for a living . [SEP] President does not make jokes for living	The President probably jokes around with his children on a daily bases. [SEP] President probably jokes around with his children [SEP] President jokes around on bases	The President joking as a career would be a massive disaster. [SEP] President joking would would disaster [SEP] President joking as career
1906	C	The woman slept in her computer. [SEP] woman slept in her computer	Computers are often located in bedrooms where people sleep. [SEP] Computers are often located in bedrooms	Computers can be used to research better ways to sleep. [SEP] Computers can can used [SEP] Computers research ways sleep	Computers are not large enough for people to sleep in. [SEP] Computers are not large
1908	C	The rabbit was killed by corn [SEP] rabbit was killed	Corn is plant [SEP] Corn is plant	Corn can be eaten [SEP] Corn can can eaten	Corn has no lethality [SEP] 
1909	C	Barbie is RObots girl. [SEP] Barbie is RObots girl	Barbie can have a robot in the futuristic Barbie. [SEP] Barbie can have robot	Ken and Barbie make the perfect couple. [SEP] Barbie make perfect couple [SEP] Ken make couple	Barbie is known to be kens partner [SEP] Barbie is known kens partner
1910	C	We often use a spatula to eat noodles. [SEP] We often use spatula [SEP] We eat noodles	we often buy the spatula and noodles in the supermarket [SEP] we often buy noodles [SEP] we buy spatula	The spatula can stir the dishes while cooking. [SEP] spatula can stir dishes cooking	The spatula is used for cooking but not eating [SEP] spatula is used
1911	C	The roof was covered with wind [SEP] roof was covered	It's very cold on a snowy day [SEP] It 's very cold on day [SEP] It has cold	Snow interferes with traffic [SEP] Snow interferes with traffic	Wind consists of air that cannot cover things [SEP] Wind consists of air
1912	A	ocean water tastes sweet [SEP] 	there is no sugar in ocean water [SEP] 	freshwater is tasteless and not sweet [SEP] freshwater is tasteless	ocean water is not suitable for drinking like the sweet juice [SEP] ocean water drinking like juice
1914	C	He filled his clothes with water [SEP] He filled his clothes	He has a bottle of water in his clothes [SEP] He has bottle in his clothes [SEP] He has bottle of water	He soaked his clothes in water [SEP] He soaked his clothes	Clothes will leak water down [SEP] Clothes will leak water
1915	B	he stuck his gloves in his oven [SEP] he stuck his gloves	the oven is bigger than gloves [SEP] oven is bigger than gloves	people put gloves in the oven. [SEP] people put gloves	the oven is more expensive than gloves [SEP] oven is expensive than gloves
1916	B	smuggler should be rewarded [SEP] smuggler should should rewarded	smugglers want to make a lot of money in this way [SEP] 	smuggling violates relevant laws [SEP] smuggling violates relevant laws	the person who reported the smuggling was rewarded [SEP] person was rewarded
1917	A	The grass is covered with gold [SEP] grass is covered with gold	Gold has no sticky ability [SEP] 	Gold is yellow [SEP] Gold is yellow	Gold is expensive [SEP] Gold is expensive
1918	C	He puts his shark in the car [SEP] He puts his shark	A shark cannot drive the car [SEP] shark can not drive car	A shark cannot wear a seat belt [SEP] shark can not wear seat belt	A shark will not fit in the car [SEP] shark will not fit in car
1919	A	Something you find at a internet cafe is a food menu [SEP] you find at internet cafe [SEP] Something is food menu	Food menus are found at most restaurants [SEP] Food menus are found at most restaurants	Food menus can be found on internet sites [SEP] Food menus can can found	People often find food menus on the table [SEP] People find food menus on table
1920	A	Ben wants to teach piano because he has been playing the violin since he was five years old [SEP] he was old five years [SEP] Ben teach piano	Playing the violin for a long time does not mean Ben can play the piano [SEP] Ben play piano	Ben has been playing the violin for a long time but he likes piano better [SEP] 	Ben thinks the payment as a piano teacher is more decent than a violin teacher [SEP] 
1922	C	The Arctic is very hot. [SEP] Arctic is very hot	The Arctic is the habitat of polar bears. [SEP] Arctic is habitat of bears	The summer is hot when comparing to the winter. [SEP] summer comparing to winter [SEP] summer is hot	The Arctic receives less sunlight, so it's colder. [SEP] it has colder [SEP] Arctic receives sunlight
1923	C	She rode a pine tree to school because her car did not work [SEP] She rode to school	A pine tree is too expensive for a student [SEP] tree is too expensive	A pine tree is too small for a student to ride [SEP] pine tree is too small student ride	A pine tree is not a means of transportation [SEP] tree is not means of transportation
1924	B	Mr. Smith is on the phone with his pet [SEP] phone is with his pet [SEP] Mr. Smith is on phone	The pet is too busy to answer the phone [SEP] pet is too busy [SEP] pet answer phone	Pets can't make phone calls [SEP] Pets ca not make phone calls	The pet don't hear the phone ring [SEP] pet do not hear phone ring
1925	B	I can heat food in the washing machine. [SEP] I can heat food	I can heat food after using the washing machine. [SEP] I can heat food [SEP] I using machine	A washing machine is an electrical appliance for washing clothes. [SEP] machine is electrical	The washing machine is easy to operate. [SEP] washing machine is easy
1926	B	Lily worked very hard because she got good grades [SEP] she got grades	some people care about grades but do not want to work hard [SEP] 	getting good grades is the result of working hard, not the cause [SEP] 	It is hard for people to work hard all the time especially after getting a good grade [SEP] It is hard
1927	A	His father praised him for breaking the glass [SEP] His father praised him [SEP] His father breaking glass	It is a mistake to break the glass [SEP] 	His father broke the glass [SEP] His father broke glass	His father is proud of him [SEP] His father is proud of him
1928	A	He wants to become a baby [SEP] He become baby [SEP] He wants become	To be become a baby is not possible practically [SEP] become is not possible practically	People love babies very much [SEP] People love much babies	Babies are innocent [SEP] Babies are innocent
1929	C	She went to the market to sell her rotten milk [SEP] She sell her rotten milk [SEP] She went to market	smooth milk is fresh, bad milk is clumpy [SEP] bad milk is clumpy [SEP] milk is fresh	bad milk should not be mixed with good milk [SEP] milk should not should not mixed	There is no use for a store to buy rotten milk [SEP] 
1930	C	the fish swam on the grass [SEP] 	some swimming fish can eat grass [SEP] swimming fish can eat grass	the fish likes swimming [SEP] fish likes swimming	fish can only swim in the water [SEP] fish can swim in water
1932	B	My brother eats bones. [SEP] My brother eats bones	My brother dislikes eating bones. [SEP] 	Bones are too hard for a person to eat. [SEP] Bones are too hard	Bones are too soft for my brother to eat. [SEP] Bones are too soft
1933	C	The Jazz musician loves to play the telephone. [SEP] Jazz musician play telephone	Telephone buttons  have numbers where saxophones do not [SEP] Telephone buttons have numbers	Telephones need chords to operate and saxophones don't [SEP] Telephones need operate	The telephone is not a musical instrument [SEP] telephone is not instrument
1934	C	You may find some stones in the chicken coop [SEP] You may find stones	Chicken does not eat stone [SEP] Chicken does not eat stone	Stone may be bigger than chicken [SEP] Stone may may bigger than chicken	Chicken does not produce stones [SEP] Chicken does not produce stones
1935	C	Classical Music is all about Moshing. [SEP] Classical Music is about all Moshing	Punk music can be a fun concert event to let a lot of energy out. [SEP] Punk music can can fun concert event let	Classical music can be incorporated into punk music. [SEP] music can can incorporated into punk music	You will never mosh during classical music. Defeats the purpose of classical music. [SEP] 
1936	A	The turtle will take you far away, but it doesn't matter [SEP] 	Turtles travel so slow, and they cannot carry human [SEP] they can not carry human	Turtles have a long life, thus their lives are boring [SEP] Turtles have long life	Turtles live in the water, thus they have no trouble finding drinking water [SEP] Turtles live in water
1938	A	I went to the park to do my Christmas shopping. [SEP] I do my Christmas shopping [SEP] I went to park	There is nothing to buy at the park. [SEP] nothing buy at park	People buy gifts for the holidays. [SEP] People buy gifts for holidays	People like to relax at the park. [SEP] 
1939	A	Haze is an energy source [SEP] Haze is energy source	Haze does not provide energy [SEP] Haze does not provide energy	Haze is harmful to health [SEP] Haze is harmful	Haze consists of tiny particles. [SEP] Haze consists of particles
1940	A	The shape of the sun changes with time. [SEP] sun changes is with time	The sun is always a circle. [SEP] sun is circle	As time goes on, human faces will be covered with wrinkles. [SEP] faces will will covered	People live under the sun. [SEP] People live under sun
1942	C	He puts too much salt when cooking, so the dish is sweet [SEP] He puts much salt	How to add the right amount of salt during cooking is difficult [SEP] 	Some people like sweet dishes but others like salty dishes [SEP] 	The salt is salty but not sweet [SEP] 
1943	C	Cake baked the chef [SEP] Cake baked chef	Cake is yellow and human is flesh [SEP] Cake is yellow	Cakes cant breath [SEP] 	Cake cant not think or react. [SEP] 
1944	C	Automobile is an environmentally friendly means of transportation. [SEP] Automobile is friendly means	Now more and more people are taking environmentally friendly transportation. [SEP] people Now are taking environmentally friendly transportation	Automobile is a convenient means of transportation. [SEP] Automobile is convenient	Automobile exhaust will cause environmental pollution. [SEP] Automobile exhaust will cause pollution
1945	B	The girl played on the cat at the park. [SEP] girl played on cat [SEP] girl played at park	A cat does not talk but a girl can talk. [SEP] 	A cat is too small to play on. [SEP] cat is too small	A girl can not eat a cat. [SEP] girl can not eat cat
1948	A	I ate a packet of milk shake, because it was very crispy [SEP] I ate packet of milk shake [SEP] it was very crispy	shake is liquid mix with other ingredients, so it is not crispy [SEP] liquid mix is with other ingredients	I drink milk shake every morning [SEP] milk shake at_time morning	the skin of the fried chicken is very crispy [SEP] skin is very crispy
1949	C	The air quality is not good enough, thus I bought bottle water [SEP] I bought bottle water	Bad air quality may be caused by factories [SEP] Bad air quality may may caused by factories	Bad air quality is more commonly seen during the winters [SEP] air quality is seen during winters	Buying bottle water will not solve the air quality problem [SEP] air quality problem Buying bottle water
1950	B	The mountains are sold by the dozen. [SEP] mountains are sold by dozen	there are dozens of trees on the mountain. [SEP] 	mountains cannot be sold. [SEP] mountains can not can not sold	dozens of hotels locates on the mountain. [SEP] 
1951	B	A steak will give a happy ending to this meal [SEP] steak will give happy	The starter is quite important for a meal [SEP] starter is quite important	Meals are end with dessert [SEP] end is with dessert [SEP] Meals are end	White wine is served with seafood [SEP] White wine is served
1952	A	She set the tv with plates. [SEP] She set tv with plates	You do not put utensils on a tv. [SEP] You do not put utensils on tv	A tv is electronic and plates are not. [SEP] tv is electronic	You can turn on a tv but plates do not turn on. [SEP] 
1953	A	Hamburgers are triangular. [SEP] Hamburgers are triangular	Hamburgers are round. [SEP] Hamburgers are round	Hamburgers are edible. [SEP] Hamburgers are edible	Hamburgers are made of meat. [SEP] Hamburgers are made
1954	C	The people all laughed after they saw the disaster of 911 [SEP] they saw disaster	Disasters can make a nation more united [SEP] Disasters can make nation united	Disasters will not extinct all human [SEP] 	Disasters make people sad and terrified [SEP] Disasters make people sad
1955	B	Eating breakfast is bad for health. [SEP] Eating breakfast is bad for health	We are encouraged to eat healthy breakfast. [SEP] We are encouraged [SEP] We eat breakfast	Eating breakfast helps us keep healthy. [SEP] us keep healthy	Junk food is thought to be a bad breakfast. [SEP] Junk food is thought [SEP] Junk food be breakfast [SEP] food be bad
1956	A	Excessive exercise is good for health. [SEP] Excessive exercise is good	Excessive exercise can cause some damage to the body. [SEP] Excessive exercise can cause damage to body	There is a very close relationship between health and exercise. [SEP] 	Everyone wants to have a healthy body. [SEP] Everyone have healthy body
1957	A	A decorator can position fortune. [SEP] decorator can position fortune	no one can carry intangible fortune. [SEP] 	fortune is too heavy for a decorator to position. [SEP] fortune is too heavy for decorator to position	there is no position for a decorator to place fortune. [SEP] 
1958	C	My mom has motor oil in her coffee mug. [SEP] My mom has motor oil	Motor oil tastes terrible and is poison. [SEP] 	People do not mix cream and sugar in their motor oil. [SEP] People do not mix cream	Motor oil does not belong in her coffee mug. [SEP] Motor oil does not belong in her coffee mug
1959	A	He sang with his table. [SEP] He sang with his table	Tables cannot be used to sing with. [SEP] Tables can not can not used	People can sing on top of a table. [SEP] People can sing on top of table	Tables are often found in places where people sing. [SEP] Tables are found
1960	B	Tony goes to school by spaceship. [SEP] Tony goes to school [SEP] Tony goes by spaceship	Spaceship is forbidden in the school. [SEP] Spaceship is forbidden	Spaceship is needed for the journey in space. [SEP] journey is in space [SEP] Spaceship is needed	Spaceship will cause a stir in school. [SEP] Spaceship will cause stir
